Zeit;Kanal A
(ms);(mV)

-10,47187442;-11,54343000
-10,46687442;-11,54343000
-10,46187442;-11,35704000
-10,45687442;-11,91621000
-10,45187442;-12,28839000
-10,44687442;-12,84695000
-10,44187442;-12,47478000
-10,43687442;-12,47478000
-10,43187442;-12,28839000
-10,42687442;-12,66056000
-10,42187442;-11,54343000
-10,41687442;-10,79847000
-10,41187442;-10,98487000
-10,40687442;-10,61270000
-10,40187442;-10,61270000
-10,39687442;-9,86774200
-10,39187442;-9,49557100
-10,38687442;-9,68134800
-10,38187442;-9,12278500
-10,37687442;-9,49557100
-10,37187442;-9,30917700
-10,36687442;-9,49557100
-10,36187442;-9,49557100
-10,35687442;-9,49557100
-10,35187442;-10,05413000
-10,34687442;-10,05413000
-10,34187442;-10,42630000
-10,33687442;-9,49557100
-10,33187442;-10,05413000
-10,32687442;-10,61270000
-10,32187442;-10,98487000
-10,31687442;-10,61270000
-10,31187442;-10,42630000
-10,30687442;-10,42630000
-10,30187442;-9,68134800
-10,29687442;-9,68134800
-10,29187442;-9,68134800
-10,28687442;-9,30917700
-10,28187442;-9,30917700
-10,27687442;-8,93700700
-10,27187442;-8,56422200
-10,26687442;-7,63348900
-10,26187442;-7,07492600
-10,25687442;-6,32997000
-10,25187442;-7,63348900
-10,24687442;-5,95780000
-10,24187442;-5,39923700
-10,23687442;-6,14419300
-10,23187442;-5,77140700
-10,22687443;-5,95780000
-10,22187443;-6,70275500
-10,21687443;-5,77140700
-10,21187443;-6,14419300
-10,20687443;-6,70275500
-10,20187443;-7,44709600
-10,19687443;-5,95780000
-10,19187443;-6,32997000
-10,18687443;-7,26131900
-10,18187443;-6,88853300
-10,17687443;-7,26131900
-10,17187443;-9,30917700
-10,16687443;-6,14419300
-10,16187443;-5,95780000
-10,15687443;-5,02706700
-10,15187443;-5,95780000
-10,14687443;-4,65428200
-10,14187443;-3,90994000
-10,13687443;-3,90994000
-10,13187443;-3,53715500
-10,12687443;-2,79281500
-10,12187443;-2,04785900
-10,11687443;-0,37217020
-10,11187443;-0,18577760
-10,10687443;1,48929600
-10,10187443;1,86146600
-10,09687443;2,04785900
-10,09187443;2,97859200
-10,08687443;3,72354800
-10,08187443;4,28211100
-10,07687443;5,39923700
-10,07187443;5,95780000
-10,06687443;6,14419300
-10,06187443;7,81988100
-10,05687443;7,07492600
-10,05187443;7,44709600
-10,04687443;7,26131900
-10,04187443;8,00565900
-10,03687443;8,75061500
-10,03187443;9,12278500
-10,02687443;9,30917700
-10,02187443;9,30917700
-10,01687443;9,86774200
-10,01187443;10,79847000
-10,00687443;10,61270000
-10,00187443;10,79847000
-9,99687443;11,35704000
-9,99187443;11,91621000
-9,98687443;12,10199000
-9,98187443;13,03334000
-9,97687443;12,47478000
-9,97187443;13,21912000
-9,96687443;12,84695000
-9,96187443;13,21912000
-9,95687443;13,21912000
-9,95187443;12,28839000
-9,94687443;12,66056000
-9,94187443;12,28839000
-9,93687443;12,47478000
-9,93187443;11,72982000
-9,92687443;11,35704000
-9,92187443;11,17126000
-9,91687443;11,35704000
-9,91187443;11,72982000
-9,90687443;11,17126000
-9,90187443;11,72982000
-9,89687443;11,72982000
-9,89187443;11,72982000
-9,88687443;11,91621000
-9,88187443;11,72982000
-9,87687443;12,28839000
-9,87187443;11,91621000
-9,86687443;12,10199000
-9,86187443;11,91621000
-9,85687443;11,72982000
-9,85187443;11,35704000
-9,84687443;11,17126000
-9,84187443;11,17126000
-9,83687443;10,79847000
-9,83187444;9,49557100
-9,82687444;9,86774200
-9,82187444;9,49557100
-9,81687444;9,86774200
-9,81187444;10,42630000
-9,80687444;9,86774200
-9,80187444;9,86774200
-9,79687444;10,42630000
-9,79187444;10,42630000
-9,78687444;10,61270000
-9,78187444;10,98487000
-9,77687444;11,35704000
-9,77187444;11,17126000
-9,76687444;11,17126000
-9,76187444;11,91621000
-9,75687444;13,21912000
-9,75187444;11,54343000
-9,74687444;11,72982000
-9,74187444;11,72982000
-9,73687444;11,72982000
-9,73187444;11,72982000
-9,72687444;11,17126000
-9,72187444;11,17126000
-9,71687444;11,91621000
-9,71187444;11,72982000
-9,70687444;11,35704000
-9,70187444;11,35704000
-9,69687444;12,10199000
-9,69187444;12,10199000
-9,68687444;11,54343000
-9,68187444;11,35704000
-9,67687444;11,54343000
-9,67187444;11,54343000
-9,66687444;11,72982000
-9,66187444;11,91621000
-9,65687444;11,72982000
-9,65187444;11,54343000
-9,64687444;12,66056000
-9,64187444;12,10199000
-9,63687444;12,10199000
-9,63187444;12,28839000
-9,62687444;12,28839000
-9,62187444;11,35704000
-9,61687444;11,91621000
-9,61187444;11,54343000
-9,60687444;11,35704000
-9,60187444;10,79847000
-9,59687444;10,05413000
-9,59187444;9,30917700
-9,58687444;8,56422200
-9,58187444;7,44709600
-9,57687444;6,70275500
-9,57187444;5,21284400
-9,56687444;4,28211100
-9,56187444;2,79281500
-9,55687444;1,11712600
-9,55187444;-0,18577760
-9,54687444;-1,30290300
-9,54187444;-3,35137800
-9,53687444;-2,97859200
-9,53187444;-3,72354800
-9,52687444;-3,72354800
-9,52187444;-3,72354800
-9,51687444;-2,60642200
-9,51187444;-1,30290300
-9,50687444;-1,30290300
-9,50187444;0,00000000
-9,49687444;0,55856290
-9,49187444;1,48929600
-9,48687444;2,04785900
-9,48187444;3,35137800
-9,47687444;2,79281500
-9,47187444;2,60642200
-9,46687444;1,11712600
-9,46187444;-0,37217020
-9,45687444;-0,74434050
-9,45187444;-1,48929600
-9,44687444;-2,79281500
-9,44187444;-4,84067400
-9,43687445;-5,77140700
-9,43187445;-4,46850300
-9,42687445;-5,39923700
-9,42187445;-6,32997000
-9,41687445;-6,70275500
-9,41187445;-6,14419300
-9,40687445;-6,32997000
-9,40187445;-6,32997000
-9,39687445;-6,32997000
-9,39187445;-5,77140700
-9,38687445;-5,21284400
-9,38187445;-5,39923700
-9,37687445;-5,39923700
-9,37187445;-5,58562900
-9,36687445;-5,77140700
-9,36187445;-6,70275500
-9,35687445;-7,63348900
-9,35187445;-7,44709600
-9,34687445;-9,49557100
-9,34187445;-10,05413000
-9,33687445;-11,35704000
-9,33187445;-11,91621000
-9,32687445;-12,66056000
-9,32187445;-12,47478000
-9,31687445;-13,21912000
-9,31187445;-13,77768000
-9,30687445;-14,33624000
-9,30187445;-13,77768000
-9,29687445;-13,40551000
-9,29187445;-12,28839000
-9,28687445;-11,54343000
-9,28187445;-10,79847000
-9,27687445;-10,61270000
-9,27187445;-12,47478000
-9,26687445;-9,49557100
-9,26187445;-8,56422200
-9,25687445;-8,19205200
-9,25187445;-8,75061500
-9,24687445;-8,75061500
-9,24187445;-8,19205200
-9,23687445;-9,12278500
-9,23187445;-8,56422200
-9,22687445;-9,68134800
-9,22187445;-9,49557100
-9,21687445;-9,49557100
-9,21187445;-9,68134800
-9,20687445;-10,05413000
-9,20187445;-10,61270000
-9,19687445;-11,91621000
-9,19187445;-11,91621000
-9,18687445;-11,35704000
-9,18187445;-11,91621000
-9,17687445;-11,54343000
-9,17187445;-11,72982000
-9,16687445;-11,17126000
-9,16187445;-11,35704000
-9,15687445;-10,98487000
-9,15187445;-10,42630000
-9,14687445;-10,42630000
-9,14187445;-10,61270000
-9,13687445;-9,49557100
-9,13187445;-9,68134800
-9,12687445;-8,37844500
-9,12187445;-9,49557100
-9,11687445;-8,56422200
-9,11187445;-8,75061500
-9,10687445;-8,19205200
-9,10187445;-8,75061500
-9,09687445;-10,98487000
-9,09187445;-9,68134800
-9,08687445;-10,05413000
-9,08187445;-9,12278500
-9,07687445;-9,12278500
-9,07187445;-10,05413000
-9,06687445;-10,05413000
-9,06187445;-10,23991000
-9,05687445;-10,05413000
-9,05187445;-9,86774200
-9,04687445;-10,61270000
-9,04187445;-9,86774200
-9,03687446;-9,49557100
-9,03187446;-9,49557100
-9,02687446;-9,12278500
-9,02187446;-8,56422200
-9,01687446;-8,56422200
-9,01187446;-8,19205200
-9,00687446;-7,81988100
-9,00187446;-7,26131900
-8,99687446;-6,88853300
-8,99187446;-5,77140700
-8,98687446;-5,39923700
-8,98187446;-5,39923700
-8,97687446;-5,39923700
-8,97187446;-6,14419300
-8,96687446;-5,58562900
-8,96187446;-5,39923700
-8,95687446;-6,32997000
-8,95187446;-5,39923700
-8,94687446;-5,95780000
-8,94187446;-5,39923700
-8,93687446;-6,14419300
-8,93187446;-5,58562900
-8,92687446;-5,77140700
-8,92187446;-5,77140700
-8,91687446;-6,51636300
-8,91187446;-6,70275500
-8,90687446;-5,21284400
-8,90187446;-5,95780000
-8,89687446;-5,58562900
-8,89187446;-4,65428200
-8,88687446;-4,46850300
-8,88187446;-3,53715500
-8,87687446;-3,16498500
-8,87187446;-2,60642200
-8,86687446;-2,04785900
-8,86187446;-0,74434050
-8,85687446;-1,11712600
-8,85187446;0,18577760
-8,84687446;2,04785900
-8,84187446;2,79281500
-8,83687446;2,42002900
-8,83187446;3,53715500
-8,82687446;4,28211100
-8,82187446;4,84067400
-8,81687446;6,14419300
-8,81187446;6,32997000
-8,80687446;6,51636300
-8,80187446;7,63348900
-8,79687446;7,81988100
-8,79187446;8,56422200
-8,78687446;8,93700700
-8,78187446;8,93700700
-8,77687446;9,30917700
-8,77187446;9,49557100
-8,76687446;9,86774200
-8,76187446;10,05413000
-8,75687446;10,23991000
-8,75187446;10,42630000
-8,74687446;11,54343000
-8,74187446;11,72982000
-8,73687446;11,72982000
-8,73187446;12,28839000
-8,72687446;12,66056000
-8,72187446;13,03334000
-8,71687446;12,66056000
-8,71187446;12,47478000
-8,70687446;12,84695000
-8,70187446;13,03334000
-8,69687446;12,84695000
-8,69187446;12,66056000
-8,68687446;12,84695000
-8,68187446;12,66056000
-8,67687446;12,10199000
-8,67187446;11,35704000
-8,66687446;11,35704000
-8,66187446;11,72982000
-8,65687446;11,35704000
-8,65187446;11,54343000
-8,64687446;11,91621000
-8,64187447;11,72982000
-8,63687447;12,10199000
-8,63187447;12,66056000
-8,62687447;12,10199000
-8,62187447;12,47478000
-8,61687447;13,03334000
-8,61187447;12,66056000
-8,60687447;12,10199000
-8,60187447;12,28839000
-8,59687447;11,72982000
-8,59187447;11,35704000
-8,58687447;12,10199000
-8,58187447;11,17126000
-8,57687447;8,93700700
-8,57187447;10,42630000
-8,56687447;10,42630000
-8,56187447;9,86774200
-8,55687447;10,23991000
-8,55187447;10,23991000
-8,54687447;10,23991000
-8,54187447;10,79847000
-8,53687447;10,42630000
-8,53187447;10,23991000
-8,52687447;10,79847000
-8,52187447;10,61270000
-8,51687447;10,79847000
-8,51187447;11,17126000
-8,50687447;11,35704000
-8,50187447;11,54343000
-8,49687447;11,72982000
-8,49187447;11,91621000
-8,48687447;11,72982000
-8,48187447;10,79847000
-8,47687447;11,17126000
-8,47187447;10,79847000
-8,46687447;11,35704000
-8,46187447;10,79847000
-8,45687447;10,98487000
-8,45187447;10,98487000
-8,44687447;10,61270000
-8,44187447;11,72982000
-8,43687447;11,35704000
-8,43187447;10,98487000
-8,42687447;11,35704000
-8,42187447;11,72982000
-8,41687447;12,10199000
-8,41187447;11,72982000
-8,40687447;11,91621000
-8,40187447;12,28839000
-8,39687447;11,72982000
-8,39187447;12,10199000
-8,38687447;11,91621000
-8,38187447;12,47478000
-8,37687447;11,72982000
-8,37187447;11,72982000
-8,36687447;11,54343000
-8,36187447;11,17126000
-8,35687447;10,98487000
-8,35187447;10,98487000
-8,34687447;10,98487000
-8,34187447;10,42630000
-8,33687447;10,05413000
-8,33187447;9,86774200
-8,32687447;8,93700700
-8,32187447;7,63348900
-8,31687447;6,51636300
-8,31187447;5,21284400
-8,30687447;3,72354800
-8,30187447;2,79281500
-8,29687447;2,42002900
-8,29187447;0,37217020
-8,28687447;-1,11712600
-8,28187447;-1,86146600
-8,27687447;-2,97859200
-8,27187447;-3,16498500
-8,26687447;-3,53715500
-8,26187447;-4,46850300
-8,25687447;-3,35137800
-8,25187447;-2,60642200
-8,24687448;-2,23425200
-8,24187448;0,37217020
-8,23687448;0,93073320
-8,23187448;1,48929600
-8,22687448;1,86146600
-8,22187448;2,04785900
-8,21687448;2,04785900
-8,21187448;2,04785900
-8,20687448;1,48929600
-8,20187448;0,74434050
-8,19687448;-0,37217020
-8,19187448;-2,23425200
-8,18687448;-3,16498500
-8,18187448;-2,23425200
-8,17687448;-4,65428200
-8,17187448;-5,77140700
-8,16687448;-6,51636300
-8,16187448;-6,88853300
-8,15687448;-6,88853300
-8,15187448;-7,26131900
-8,14687448;-7,07492600
-8,14187448;-6,70275500
-8,13687448;-5,95780000
-8,13187448;-5,95780000
-8,12687448;-5,77140700
-8,12187448;-5,77140700
-8,11687448;-5,39923700
-8,11187448;-5,21284400
-8,10687448;-5,58562900
-8,10187448;-6,51636300
-8,09687448;-7,07492600
-8,09187448;-8,19205200
-8,08687448;-9,68134800
-8,08187448;-10,42630000
-8,07687448;-11,54343000
-8,07187448;-12,28839000
-8,06687448;-13,77768000
-8,06187448;-13,21912000
-8,05687448;-14,15047000
-8,05187448;-13,77768000
-8,04687448;-13,96407000
-8,04187448;-13,40551000
-8,03687448;-13,40551000
-8,03187448;-13,59190000
-8,02687448;-13,59190000
-8,02187448;-11,54343000
-8,01687448;-11,17126000
-8,01187448;-10,23991000
-8,00687448;-9,49557100
-8,00187448;-10,05413000
-7,99687448;-8,56422200
-7,99187448;-9,30917700
-7,98687448;-9,12278500
-7,98187448;-8,37844500
-7,97687448;-8,75061500
-7,97187448;-8,56422200
-7,96687448;-9,49557100
-7,96187448;-9,49557100
-7,95687448;-9,49557100
-7,95187448;-10,23991000
-7,94687448;-10,61270000
-7,94187448;-10,61270000
-7,93687448;-11,35704000
-7,93187448;-12,47478000
-7,92687448;-13,40551000
-7,92187448;-12,28839000
-7,91687448;-12,28839000
-7,91187448;-11,35704000
-7,90687448;-11,72982000
-7,90187448;-11,72982000
-7,89687448;-9,30917700
-7,89187448;-10,98487000
-7,88687448;-10,61270000
-7,88187448;-10,79847000
-7,87687448;-10,05413000
-7,87187448;-10,05413000
-7,86687448;-9,86774200
-7,86187448;-9,49557100
-7,85687448;-8,93700700
-7,85187449;-8,93700700
-7,84687449;-9,49557100
-7,84187449;-8,75061500
-7,83687449;-8,75061500
-7,83187449;-9,68134800
-7,82687449;-9,30917700
-7,82187449;-9,86774200
-7,81687449;-10,05413000
-7,81187449;-10,61270000
-7,80687449;-10,61270000
-7,80187449;-10,05413000
-7,79687449;-11,17126000
-7,79187449;-11,72982000
-7,78687449;-11,91621000
-7,78187449;-10,61270000
-7,77687449;-10,79847000
-7,77187449;-10,05413000
-7,76687449;-9,49557100
-7,76187449;-9,12278500
-7,75687449;-8,56422200
-7,75187449;-9,12278500
-7,74687449;-8,19205200
-7,74187449;-7,44709600
-7,73687449;-7,07492600
-7,73187449;-6,88853300
-7,72687449;-7,26131900
-7,72187449;-6,14419300
-7,71687449;-5,58562900
-7,71187449;-4,46850300
-7,70687449;-5,39923700
-7,70187449;-5,77140700
-7,69687449;-6,70275500
-7,69187449;-6,88853300
-7,68687449;-6,70275500
-7,68187449;-6,70275500
-7,67687449;-6,32997000
-7,67187449;-6,88853300
-7,66687449;-6,51636300
-7,66187449;-5,95780000
-7,65687449;-6,88853300
-7,65187449;-5,95780000
-7,64687449;-6,14419300
-7,64187449;-6,51636300
-7,63687449;-5,77140700
-7,63187449;-5,21284400
-7,62687449;-4,84067400
-7,62187449;-4,65428200
-7,61687449;-3,72354800
-7,61187449;-3,72354800
-7,60687449;-2,60642200
-7,60187449;-1,67568900
-7,59687449;-0,74434050
-7,59187449;-0,37217020
-7,58687449;-0,37217020
-7,58187449;0,93073320
-7,57687449;1,86146600
-7,57187449;2,79281500
-7,56687449;3,16498500
-7,56187449;4,28211100
-7,55687449;6,32997000
-7,55187449;6,51636300
-7,54687449;6,51636300
-7,54187449;6,70275500
-7,53687449;7,07492600
-7,53187449;7,63348900
-7,52687449;7,81988100
-7,52187449;8,37844500
-7,51687449;9,12278500
-7,51187449;9,12278500
-7,50687449;9,49557100
-7,50187449;9,30917700
-7,49687449;9,86774200
-7,49187449;10,05413000
-7,48687449;10,79847000
-7,48187449;10,23991000
-7,47687449;10,98487000
-7,47187449;11,35704000
-7,46687449;11,91621000
-7,46187449;12,28839000
-7,45687450;12,10199000
-7,45187450;12,10199000
-7,44687450;12,28839000
-7,44187450;12,28839000
-7,43687450;12,66056000
-7,43187450;12,66056000
-7,42687450;12,10199000
-7,42187450;12,28839000
-7,41687450;12,10199000
-7,41187450;11,72982000
-7,40687450;11,72982000
-7,40187450;12,10199000
-7,39687450;11,72982000
-7,39187450;11,17126000
-7,38687450;11,54343000
-7,38187450;11,17126000
-7,37687450;11,72982000
-7,37187450;11,35704000
-7,36687450;11,91621000
-7,36187450;12,47478000
-7,35687450;12,10199000
-7,35187450;11,91621000
-7,34687450;11,72982000
-7,34187450;11,35704000
-7,33687450;11,17126000
-7,33187450;11,35704000
-7,32687450;11,54343000
-7,32187450;10,42630000
-7,31687450;10,98487000
-7,31187450;10,42630000
-7,30687450;9,68134800
-7,30187450;9,49557100
-7,29687450;8,93700700
-7,29187450;10,79847000
-7,28687450;9,49557100
-7,28187450;9,68134800
-7,27687450;9,49557100
-7,27187450;10,42630000
-7,26687450;10,23991000
-7,26187450;11,72982000
-7,25687450;10,98487000
-7,25187450;10,61270000
-7,24687450;10,79847000
-7,24187450;11,35704000
-7,23687450;12,47478000
-7,23187450;11,72982000
-7,22687450;12,28839000
-7,22187450;11,91621000
-7,21687450;11,72982000
-7,21187450;12,28839000
-7,20687450;11,72982000
-7,20187450;10,61270000
-7,19687450;10,98487000
-7,19187450;11,35704000
-7,18687450;10,61270000
-7,18187450;10,79847000
-7,17687450;10,79847000
-7,17187450;10,42630000
-7,16687450;10,79847000
-7,16187450;11,35704000
-7,15687450;10,98487000
-7,15187450;11,35704000
-7,14687450;11,54343000
-7,14187450;10,79847000
-7,13687450;11,17126000
-7,13187450;12,10199000
-7,12687450;10,79847000
-7,12187450;11,72982000
-7,11687450;10,98487000
-7,11187450;11,91621000
-7,10687450;11,54343000
-7,10187450;11,72982000
-7,09687450;10,79847000
-7,09187450;10,79847000
-7,08687450;9,86774200
-7,08187450;10,23991000
-7,07687450;9,30917700
-7,07187450;8,56422200
-7,06687450;8,75061500
-7,06187451;8,00565900
-7,05687451;6,70275500
-7,05187451;4,84067400
-7,04687451;4,65428200
-7,04187451;2,42002900
-7,03687451;1,48929600
-7,03187451;0,37217020
-7,02687451;-1,11712600
-7,02187451;-2,23425200
-7,01687451;-3,35137800
-7,01187451;-3,72354800
-7,00687451;-4,65428200
-7,00187451;-3,72354800
-6,99687451;-3,16498500
-6,99187451;-2,04785900
-6,98687451;-2,42002900
-6,98187451;-1,11712600
-6,97687451;0,00000000
-6,97187451;1,11712600
-6,96687451;1,30290300
-6,96187451;1,48929600
-6,95687451;1,67568900
-6,95187451;2,04785900
-6,94687451;1,48929600
-6,94187451;1,11712600
-6,93687451;0,00000000
-6,93187451;-1,30290300
-6,92687451;-2,79281500
-6,92187451;-3,35137800
-6,91687451;-4,84067400
-6,91187451;-5,02706700
-6,90687451;-5,95780000
-6,90187451;-6,88853300
-6,89687451;-6,70275500
-6,89187451;-6,32997000
-6,88687451;-6,88853300
-6,88187451;-6,70275500
-6,87687451;-6,32997000
-6,87187451;-5,77140700
-6,86687451;-5,21284400
-6,86187451;-5,21284400
-6,85687451;-5,02706700
-6,85187451;-5,58562900
-6,84687451;-5,58562900
-6,84187451;-6,51636300
-6,83687451;-6,88853300
-6,83187451;-7,63348900
-6,82687451;-8,56422200
-6,82187451;-10,05413000
-6,81687451;-11,35704000
-6,81187451;-11,91621000
-6,80687451;-13,03334000
-6,80187451;-12,84695000
-6,79687451;-13,96407000
-6,79187451;-14,15047000
-6,78687451;-14,15047000
-6,78187451;-13,96407000
-6,77687451;-14,70903000
-6,77187451;-13,40551000
-6,76687451;-13,21912000
-6,76187451;-12,47478000
-6,75687451;-11,54343000
-6,75187451;-10,05413000
-6,74687451;-9,86774200
-6,74187451;-10,61270000
-6,73687451;-9,68134800
-6,73187451;-9,49557100
-6,72687451;-8,75061500
-6,72187451;-9,49557100
-6,71687451;-8,75061500
-6,71187451;-9,12278500
-6,70687451;-9,68134800
-6,70187451;-10,42630000
-6,69687451;-10,05413000
-6,69187451;-10,61270000
-6,68687451;-10,42630000
-6,68187451;-11,17126000
-6,67687451;-11,72982000
-6,67187451;-11,54343000
-6,66687451;-12,28839000
-6,66187452;-12,10199000
-6,65687452;-12,28839000
-6,65187452;-11,91621000
-6,64687452;-11,72982000
-6,64187452;-11,72982000
-6,63687452;-10,61270000
-6,63187452;-11,54343000
-6,62687452;-10,61270000
-6,62187452;-10,61270000
-6,61687452;-10,61270000
-6,61187452;-10,42630000
-6,60687452;-9,49557100
-6,60187452;-9,49557100
-6,59687452;-9,12278500
-6,59187452;-8,93700700
-6,58687452;-8,75061500
-6,58187452;-9,12278500
-6,57687452;-9,68134800
-6,57187452;-10,98487000
-6,56687452;-10,05413000
-6,56187452;-10,05413000
-6,55687452;-10,61270000
-6,55187452;-9,86774200
-6,54687452;-10,05413000
-6,54187452;-10,42630000
-6,53687452;-10,42630000
-6,53187452;-10,61270000
-6,52687452;-10,42630000
-6,52187452;-10,61270000
-6,51687452;-10,42630000
-6,51187452;-9,12278500
-6,50687452;-9,68134800
